UTC Time at End of Hour,Demand (MW),Demand (MW) (Adjusted),Net Generation (MW),Total Interchange (MW)
2024-01-16 16:00:00+00:00,101111.0,101111.0,102488.0,-1192.0
2024-01-16 17:00:00+00:00,100202.0,100202.0,102370.0,-209.0
2024-01-16 18:00:00+00:00,98748.0,98748.0,101663.0,318.0
2024-01-16 19:00:00+00:00,97067.0,97067.0,99501.0,-85.0
2024-01-16 20:00:00+00:00,95364.0,95364.0,98164.0,109.0
2024-01-16 21:00:00+00:00,94065.0,94065.0,97631.0,1076.0
2024-01-16 22:00:00+00:00,93579.0,93579.0,97439.0,1002.0
2024-01-16 23:00:00+00:00,95756.0,95756.0,98805.0,213.0
2024-01-17 00:00:00+00:00,99884.0,99884.0,102414.0,-469.0
2024-01-17 01:00:00+00:00,101545.0,101545.0,104188.0,-180.0
2024-01-17 02:00:00+00:00,101149.0,101149.0,102770.0,-1226.0
2024-01-17 03:00:00+00:00,100426.0,100426.0,102397.0,-699.0
2024-01-17 04:00:00+00:00,98189.0,98189.0,100734.0,-173.0
2024-01-17 05:00:00+00:00,95678.0,95678.0,98251.0,27.0
2024-01-17 06:00:00+00:00,94793.0,94793.0,97764.0,403.0
2024-01-17 07:00:00+00:00,93784.0,93784.0,96678.0,304.0
2024-01-17 08:00:00+00:00,93133.0,93133.0,95710.0,29.0
2024-01-17 09:00:00+00:00,93120.0,93120.0,95794.0,50.0
2024-01-17 10:00:00+00:00,93012.0,93012.0,95487.0,-152.0
2024-01-17 11:00:00+00:00,93887.0,93887.0,96143.0,-308.0
2024-01-17 12:00:00+00:00,96468.0,96468.0,98596.0,-521.0
2024-01-17 13:00:00+00:00,100778.0,100778.0,102461.0,-968.0
2024-01-17 14:00:00+00:00,102621.0,102621.0,102555.0,-2549.0
2024-01-17 15:00:00+00:00,101949.0,101949.0,101229.0,-3082.0
2024-01-17 16:00:00+00:00,99038.0,99038.0,98721.0,-2525.0
2024-01-17 17:00:00+00:00,96577.0,96577.0,95606.0,-2854.0
2024-01-17 18:00:00+00:00,93829.0,93829.0,92919.0,-2839.0
2024-01-17 19:00:00+00:00,91287.0,91287.0,89573.0,-3563.0
2024-01-17 20:00:00+00:00,89128.0,89128.0,87643.0,-3217.0
2024-01-17 21:00:00+00:00,87291.0,87291.0,86138.0,-2991.0
2024-01-17 22:00:00+00:00,86527.0,86527.0,84733.0,-3549.0
2024-01-17 23:00:00+00:00,88225.0,88225.0,87108.0,-3035.0
2024-01-18 00:00:00+00:00,92110.0,92110.0,90375.0,-3821.0
2024-01-18 01:00:00+00:00,93432.0,93432.0,92252.0,-3118.0
2024-01-18 02:00:00+00:00,93131.0,93131.0,91018.0,-3943.0
2024-01-18 03:00:00+00:00,92012.0,92012.0,90339.0,-3411.0
2024-01-18 04:00:00+00:00,89589.0,89589.0,88191.0,-2993.0
2024-01-18 05:00:00+00:00,86859.0,86859.0,86673.0,-1617.0
2024-01-18 06:00:00+00:00,85067.0,85067.0,85381.0,-1443.0
2024-01-18 07:00:00+00:00,83839.0,83839.0,83298.0,-2115.0
2024-01-18 08:00:00+00:00,82675.0,82675.0,82651.0,-1535.0
2024-01-18 09:00:00+00:00,82035.0,82035.0,82598.0,-834.0
2024-01-18 10:00:00+00:00,82047.0,82047.0,82926.0,-584.0
2024-01-18 11:00:00+00:00,81943.0,81943.0,82476.0,-1009.0
2024-01-18 12:00:00+00:00,84419.0,84419.0,85182.0,-839.0
2024-01-18 13:00:00+00:00,88400.0,88400.0,89403.0,-609.0
2024-01-18 14:00:00+00:00,89998.0,89998.0,90920.0,-940.0
2024-01-18 15:00:00+00:00,89826.0,89826.0,88843.0,-2774.0
2024-01-18 16:00:00+00:00,89029.0,89029.0,86923.0,-3527.0
2024-01-18 17:00:00+00:00,87797.0,87797.0,86555.0,-2678.0
2024-01-18 18:00:00+00:00,86253.0,86253.0,86103.0,-1555.0
2024-01-18 19:00:00+00:00,84602.0,84602.0,84647.0,-1455.0
2024-01-18 20:00:00+00:00,83272.0,83272.0,83436.0,-1364.0
2024-01-18 21:00:00+00:00,82372.0,82372.0,83121.0,-911.0
2024-01-18 22:00:00+00:00,82043.0,82043.0,83194.0,-806.0
2024-01-18 23:00:00+00:00,83396.0,83396.0,84461.0,-1194.0
2024-01-19 00:00:00+00:00,86031.0,86031.0,86750.0,-1447.0
2024-01-19 01:00:00+00:00,86592.0,86592.0,87349.0,-1393.0
2024-01-19 02:00:00+00:00,85780.0,85780.0,87063.0,-772.0
2024-01-19 03:00:00+00:00,84259.0,84259.0,86148.0,-306.0
2024-01-19 04:00:00+00:00,82449.0,82449.0,85203.0,744.0
2024-01-19 05:00:00+00:00,80251.0,80251.0,83827.0,1601.0
2024-01-19 06:00:00+00:00,78947.0,78947.0,82665.0,1496.0
2024-01-19 07:00:00+00:00,77638.0,77638.0,80173.0,391.0
2024-01-19 08:00:00+00:00,76886.0,76886.0,79329.0,367.0
2024-01-19 09:00:00+00:00,76802.0,76802.0,79645.0,756.0
2024-01-19 10:00:00+00:00,77616.0,77616.0,80947.0,1235.0
2024-01-19 11:00:00+00:00,79001.0,79001.0,82304.0,1119.0
2024-01-19 12:00:00+00:00,82644.0,82644.0,86080.0,1050.0
2024-01-19 13:00:00+00:00,86999.0,86999.0,89723.0,273.0
2024-01-19 14:00:00+00:00,90300.0,90300.0,92922.0,197.0
2024-01-19 15:00:00+00:00,91128.0,91128.0,93397.0,-105.0
2024-01-19 16:00:00+00:00,90471.0,90471.0,92988.0,275.0
2024-01-19 17:00:00+00:00,89370.0,89370.0,91893.0,283.0
2024-01-19 18:00:00+00:00,88063.0,88063.0,90371.0,171.0
2024-01-19 19:00:00+00:00,86658.0,86658.0,87764.0,-1223.0
2024-01-19 20:00:00+00:00,85447.0,85447.0,86495.0,-1044.0
2024-01-19 21:00:00+00:00,84522.0,84522.0,86641.0,-71.0
2024-01-19 22:00:00+00:00,84728.0,84728.0,87553.0,498.0
2024-01-19 23:00:00+00:00,86832.0,86832.0,89139.0,-117.0
2024-01-20 00:00:00+00:00,90553.0,90553.0,91671.0,-1172.0
2024-01-20 01:00:00+00:00,92093.0,92093.0,92861.0,-1439.0
2024-01-20 02:00:00+00:00,92010.0,92010.0,92569.0,-1680.0
2024-01-20 03:00:00+00:00,91440.0,91440.0,92199.0,-1458.0
2024-01-20 04:00:00+00:00,89919.0,89919.0,90614.0,-1389.0
2024-01-20 05:00:00+00:00,88129.0,88129.0,90177.0,177.0
2024-01-20 06:00:00+00:00,86596.0,86596.0,89933.0,1451.0
2024-01-20 07:00:00+00:00,85655.0,85655.0,89485.0,1889.0
2024-01-20 08:00:00+00:00,85125.0,85125.0,88593.0,1517.0
2024-01-20 09:00:00+00:00,85259.0,85259.0,89103.0,1927.0
2024-01-20 10:00:00+00:00,85833.0,85833.0,89992.0,2187.0
2024-01-20 11:00:00+00:00,87252.0,87252.0,90975.0,1800.0
2024-01-20 12:00:00+00:00,89159.0,89159.0,92389.0,1249.0
2024-01-20 13:00:00+00:00,91735.0,91735.0,94282.0,564.0
2024-01-20 14:00:00+00:00,93808.0,93808.0,96686.0,835.0
2024-01-20 15:00:00+00:00,94503.0,94503.0,97080.0,431.0
2024-01-20 16:00:00+00:00,93196.0,93196.0,95810.0,591.0
2024-01-20 17:00:00+00:00,91171.0,91171.0,93872.0,617.0
2024-01-20 18:00:00+00:00,88815.0,88815.0,90964.0,266.0
2024-01-20 19:00:00+00:00,86167.0,86167.0,88186.0,368.0
2024-01-20 20:00:00+00:00,83954.0,83954.0,86617.0,1077.0
2024-01-20 21:00:00+00:00,82656.0,82656.0,85970.0,1723.0
2024-01-20 22:00:00+00:00,82788.0,82788.0,86496.0,1970.0
2024-01-20 23:00:00+00:00,84978.0,84978.0,89056.0,2041.0
2024-01-21 00:00:00+00:00,89644.0,89644.0,93948.0,2048.0
2024-01-21 01:00:00+00:00,91334.0,91334.0,96059.0,2300.0
2024-01-21 02:00:00+00:00,91385.0,91385.0,96141.0,2286.0
2024-01-21 03:00:00+00:00,90703.0,90703.0,95423.0,2332.0
2024-01-21 04:00:00+00:00,89433.0,89433.0,95022.0,3287.0
2024-01-21 05:00:00+00:00,87979.0,87979.0,94170.0,3961.0
2024-01-21 06:00:00+00:00,86771.0,86771.0,93212.0,4051.0
2024-01-21 07:00:00+00:00,86120.0,86120.0,93397.0,4931.0
2024-01-21 08:00:00+00:00,85846.0,85846.0,93034.0,4787.0
2024-01-21 09:00:00+00:00,85681.0,85681.0,92723.0,4779.0
2024-01-21 10:00:00+00:00,85861.0,85861.0,93608.0,5415.0
2024-01-21 11:00:00+00:00,86252.0,86252.0,94150.0,5385.0
2024-01-21 12:00:00+00:00,86606.0,86606.0,93821.0,4816.0
2024-01-21 13:00:00+00:00,88278.0,88278.0,95554.0,4700.0
2024-01-21 14:00:00+00:00,90019.0,90019.0,96384.0,3541.0
2024-01-21 15:00:00+00:00,90585.0,90585.0,96562.0,3379.0
2024-01-21 16:00:00+00:00,89228.0,89228.0,95326.0,3599.0
2024-01-21 17:00:00+00:00,87569.0,87569.0,93241.0,3214.0
2024-01-21 18:00:00+00:00,85719.0,85719.0,90604.0,2508.0
2024-01-21 19:00:00+00:00,84102.0,84102.0,89366.0,3086.0
2024-01-21 20:00:00+00:00,82624.0,82624.0,87515.0,2551.0
2024-01-21 21:00:00+00:00,81495.0,81495.0,86413.0,2582.0
2024-01-21 22:00:00+00:00,81939.0,81939.0,87399.0,3140.0
2024-01-21 23:00:00+00:00,84450.0,84450.0,90470.0,3645.0
2024-01-22 00:00:00+00:00,88107.0,88107.0,93886.0,3166.0
2024-01-22 01:00:00+00:00,89027.0,89027.0,94002.0,2391.0
2024-01-22 02:00:00+00:00,88178.0,88178.0,92765.0,2109.0
2024-01-22 03:00:00+00:00,86388.0,86388.0,91496.0,2603.0
2024-01-22 04:00:00+00:00,84254.0,84254.0,89950.0,3250.0
2024-01-22 05:00:00+00:00,81046.0,81046.0,86459.0,3008.0
2024-01-22 06:00:00+00:00,78505.0,78505.0,82948.0,2107.0
2024-01-22 07:00:00+00:00,77081.0,77081.0,81887.0,2630.0
2024-01-22 08:00:00+00:00,76095.0,76095.0,80945.0,2608.0
2024-01-22 09:00:00+00:00,75614.0,75614.0,80247.0,2490.0
2024-01-22 10:00:00+00:00,75925.0,75925.0,80904.0,2854.0
2024-01-22 11:00:00+00:00,77583.0,77583.0,82810.0,3194.0
2024-01-22 12:00:00+00:00,81349.0,81349.0,87232.0,3750.0
2024-01-22 13:00:00+00:00,85666.0,85666.0,90639.0,2577.0
2024-01-22 14:00:00+00:00,87897.0,87897.0,92181.0,1996.0
2024-01-22 15:00:00+00:00,88039.0,88039.0,91062.0,886.0
2024-01-22 16:00:00+00:00,87212.0,87212.0,89668.0,401.0
2024-01-22 17:00:00+00:00,86138.0,86138.0,88386.0,451.0
2024-01-22 18:00:00+00:00,84825.0,84825.0,87118.0,554.0
2024-01-22 19:00:00+00:00,83520.0,83520.0,85662.0,307.0
2024-01-22 20:00:00+00:00,82712.0,82712.0,84384.0,27.0
2024-01-22 21:00:00+00:00,81679.0,81679.0,83012.0,-331.0
2024-01-22 22:00:00+00:00,81380.0,81380.0,82284.0,-715.0
2024-01-22 23:00:00+00:00,82339.0,82339.0,82889.0,-1148.0
2024-01-23 00:00:00+00:00,84355.0,84355.0,84696.0,-1307.0
2024-01-23 01:00:00+00:00,84164.0,84164.0,83989.0,-1813.0
2024-01-23 02:00:00+00:00,82473.0,82473.0,83108.0,-903.0
2024-01-23 03:00:00+00:00,80638.0,80638.0,81462.0,-808.0
2024-01-23 04:00:00+00:00,77706.0,77706.0,79203.0,49.0
2024-01-23 05:00:00+00:00,74753.0,74753.0,76431.0,100.0
2024-01-23 06:00:00+00:00,72524.0,72524.0,73339.0,-597.0
2024-01-23 07:00:00+00:00,70437.0,70437.0,71251.0,-527.0
2024-01-23 08:00:00+00:00,68942.0,68942.0,70268.0,-46.0
2024-01-23 09:00:00+00:00,67990.0,67990.0,69311.0,28.0
2024-01-23 10:00:00+00:00,68182.0,68182.0,69464.0,-31.0
2024-01-23 11:00:00+00:00,69549.0,69549.0,71183.0,253.0
2024-01-23 12:00:00+00:00,72317.0,72317.0,73465.0,-263.0
2024-01-23 13:00:00+00:00,76671.0,76671.0,77863.0,-457.0
2024-01-23 14:00:00+00:00,79004.0,79004.0,80383.0,-218.0
2024-01-23 15:00:00+00:00,79181.0,79181.0,80635.0,-41.0
2024-01-23 16:00:00+00:00,79118.0,79118.0,80835.0,133.0
2024-01-23 17:00:00+00:00,79064.0,79064.0,80656.0,-42.0
2024-01-23 18:00:00+00:00,78639.0,78639.0,79095.0,-1234.0
2024-01-23 19:00:00+00:00,78486.0,78486.0,78500.0,-1377.0
2024-01-23 20:00:00+00:00,77966.0,77966.0,77814.0,-1605.0
2024-01-23 21:00:00+00:00,77262.0,77262.0,77104.0,-1522.0
2024-01-23 22:00:00+00:00,77005.0,77005.0,77344.0,-680.0
2024-01-23 23:00:00+00:00,77800.0,77800.0,78382.0,-859.0
2024-01-24 00:00:00+00:00,79673.0,79673.0,80375.0,-818.0
2024-01-24 01:00:00+00:00,79581.0,79581.0,80179.0,-925.0
2024-01-24 02:00:00+00:00,78378.0,78378.0,78745.0,-1055.0
2024-01-24 03:00:00+00:00,76320.0,76320.0,76571.0,-1095.0
2024-01-24 04:00:00+00:00,73723.0,73723.0,73942.0,-1090.0
2024-01-24 05:00:00+00:00,71106.0,71106.0,71357.0,-957.0
2024-01-24 06:00:00+00:00,68848.0,68848.0,67589.0,-2604.0
2024-01-24 07:00:00+00:00,67061.0,67061.0,64536.0,-3651.0
2024-01-24 08:00:00+00:00,65660.0,65660.0,62965.0,-3796.0
2024-01-24 09:00:00+00:00,65103.0,65103.0,61982.0,-4162.0
2024-01-24 10:00:00+00:00,65125.0,65125.0,62188.0,-3997.0
2024-01-24 11:00:00+00:00,66603.0,66603.0,63350.0,-4378.0
2024-01-24 12:00:00+00:00,68782.0,68782.0,66249.0,-3800.0
2024-01-24 13:00:00+00:00,73215.0,73215.0,70235.0,-4494.0
2024-01-24 14:00:00+00:00,75877.0,75877.0,72361.0,-5129.0
2024-01-24 15:00:00+00:00,76192.0,76192.0,72198.0,-5526.0
2024-01-24 16:00:00+00:00,76164.0,76164.0,72425.0,-5164.0
2024-01-24 17:00:00+00:00,76260.0,76260.0,73018.0,-4758.0
2024-01-24 18:00:00+00:00,76003.0,76003.0,71954.0,-5605.0
2024-01-24 19:00:00+00:00,75557.0,75557.0,71858.0,-5141.0
2024-01-24 20:00:00+00:00,75254.0,75254.0,71605.0,-5087.0
2024-01-24 21:00:00+00:00,74860.0,74860.0,70857.0,-5404.0
2024-01-24 22:00:00+00:00,74442.0,74442.0,70481.0,-5330.0
2024-01-24 23:00:00+00:00,75341.0,75341.0,71782.0,-5026.0
2024-01-25 00:00:00+00:00,77443.0,77443.0,72987.0,-6064.0
2024-01-25 01:00:00+00:00,77423.0,77423.0,72784.0,-6192.0
2024-01-25 02:00:00+00:00,76283.0,76283.0,71545.0,-6183.0
2024-01-25 03:00:00+00:00,74570.0,74570.0,70423.0,-5692.0
2024-01-25 04:00:00+00:00,72007.0,72007.0,67513.0,-5939.0
2024-01-25 05:00:00+00:00,69076.0,69076.0,65099.0,-5059.0
2024-01-25 06:00:00+00:00,66564.0,66564.0,62391.0,-5634.0
2024-01-25 07:00:00+00:00,64956.0,64956.0,59259.0,-6932.0
2024-01-25 08:00:00+00:00,63812.0,63812.0,57999.0,-7117.0
2024-01-25 09:00:00+00:00,63255.0,63255.0,57409.0,-7056.0
2024-01-25 10:00:00+00:00,63427.0,63427.0,57453.0,-7118.0
2024-01-25 11:00:00+00:00,64715.0,64715.0,59306.0,-6530.0
2024-01-25 12:00:00+00:00,67883.0,67883.0,62785.0,-6263.0
2024-01-25 13:00:00+00:00,72489.0,72489.0,67207.0,-6735.0
2024-01-25 14:00:00+00:00,75262.0,75262.0,69357.0,-7690.0
2024-01-25 15:00:00+00:00,75760.0,75760.0,68655.0,-8616.0
2024-01-25 16:00:00+00:00,75898.0,75898.0,69278.0,-8065.0
2024-01-25 17:00:00+00:00,75749.0,75749.0,69688.0,-7444.0
2024-01-25 18:00:00+00:00,75608.0,75608.0,69443.0,-7522.0
2024-01-25 19:00:00+00:00,75531.0,75531.0,69930.0,-6782.0
2024-01-25 20:00:00+00:00,75056.0,75056.0,69629.0,-6792.0
2024-01-25 21:00:00+00:00,74475.0,74475.0,69041.0,-6723.0
2024-01-25 22:00:00+00:00,74382.0,74382.0,69649.0,-6089.0
2024-01-25 23:00:00+00:00,75317.0,75317.0,70365.0,-6238.0
2024-01-26 00:00:00+00:00,76865.0,76865.0,71608.0,-6642.0
2024-01-26 01:00:00+00:00,77080.0,77080.0,71278.0,-7243.0
2024-01-26 02:00:00+00:00,76002.0,76002.0,70434.0,-6864.0
2024-01-26 03:00:00+00:00,74600.0,74600.0,69709.0,-6295.0
2024-01-26 04:00:00+00:00,72182.0,72182.0,67330.0,-6073.0
2024-01-26 05:00:00+00:00,69660.0,69660.0,65179.0,-5652.0
2024-01-26 06:00:00+00:00,67838.0,67838.0,63398.0,-5702.0
2024-01-26 07:00:00+00:00,66689.0,66689.0,61551.0,-6393.0
2024-01-26 08:00:00+00:00,65524.0,65524.0,60506.0,-6173.0
2024-01-26 09:00:00+00:00,64813.0,64813.0,59853.0,-6160.0
2024-01-26 10:00:00+00:00,64731.0,64731.0,59273.0,-6633.0
2024-01-26 11:00:00+00:00,65063.0,65063.0,60141.0,-6152.0
2024-01-26 12:00:00+00:00,68139.0,68139.0,63542.0,-5862.0
2024-01-26 13:00:00+00:00,72797.0,72797.0,67742.0,-6456.0
2024-01-26 14:00:00+00:00,75532.0,75532.0,71116.0,-5842.0
2024-01-26 15:00:00+00:00,76192.0,76192.0,72091.0,-5562.0
2024-01-26 16:00:00+00:00,76285.0,76285.0,72717.0,-5046.0
2024-01-26 17:00:00+00:00,76203.0,76203.0,72234.0,-5567.0
2024-01-26 18:00:00+00:00,75724.0,75724.0,71534.0,-5697.0
2024-01-26 19:00:00+00:00,75349.0,75349.0,70633.0,-6218.0
2024-01-26 20:00:00+00:00,74480.0,74480.0,69798.0,-6143.0
2024-01-26 21:00:00+00:00,73857.0,73857.0,69745.0,-5316.0
2024-01-26 22:00:00+00:00,73412.0,73412.0,70229.0,-4443.0
2024-01-26 23:00:00+00:00,74134.0,74134.0,71219.0,-4319.0
2024-01-27 00:00:00+00:00,75307.0,75307.0,71534.0,-5184.0
2024-01-27 01:00:00+00:00,75205.0,75205.0,71756.0,-4818.0
2024-01-27 02:00:00+00:00,73944.0,73944.0,70452.0,-4924.0
2024-01-27 03:00:00+00:00,72487.0,72487.0,68641.0,-5129.0
2024-01-27 04:00:00+00:00,70401.0,70401.0,66700.0,-4907.0
2024-01-27 05:00:00+00:00,67919.0,67919.0,64507.0,-4545.0
2024-01-27 06:00:00+00:00,65532.0,65532.0,61009.0,-5757.0
2024-01-27 07:00:00+00:00,64394.0,64394.0,59601.0,-5695.0
2024-01-27 08:00:00+00:00,63552.0,63552.0,58629.0,-5961.0
2024-01-27 09:00:00+00:00,62914.0,62914.0,57631.0,-6220.0
2024-01-27 10:00:00+00:00,62817.0,62817.0,57671.0,-6062.0
2024-01-27 11:00:00+00:00,63342.0,63342.0,58361.0,-5863.0
2024-01-27 12:00:00+00:00,64119.0,64119.0,59345.0,-5741.0
2024-01-27 13:00:00+00:00,65658.0,65658.0,60685.0,-6086.0
2024-01-27 14:00:00+00:00,67819.0,67819.0,63198.0,-5851.0
2024-01-27 15:00:00+00:00,69810.0,69810.0,65281.0,-5687.0
2024-01-27 16:00:00+00:00,71201.0,71201.0,66704.0,-5700.0
2024-01-27 17:00:00+00:00,71773.0,71773.0,67347.0,-5523.0
2024-01-27 18:00:00+00:00,71820.0,71820.0,67664.0,-5264.0
2024-01-27 19:00:00+00:00,71231.0,71231.0,66798.0,-5704.0
2024-01-27 20:00:00+00:00,70669.0,70669.0,66295.0,-5483.0
2024-01-27 21:00:00+00:00,70260.0,70260.0,65635.0,-5776.0
2024-01-27 22:00:00+00:00,70385.0,70385.0,66324.0,-5212.0
2024-01-27 23:00:00+00:00,71375.0,71375.0,67329.0,-5346.0
2024-01-28 00:00:00+00:00,73398.0,73398.0,69002.0,-5805.0
2024-01-28 01:00:00+00:00,73727.0,73727.0,69467.0,-5669.0
2024-01-28 02:00:00+00:00,72737.0,72737.0,68411.0,-5799.0
2024-01-28 03:00:00+00:00,71530.0,71530.0,67484.0,-5603.0
2024-01-28 04:00:00+00:00,69928.0,69928.0,65237.0,-6108.0
2024-01-28 05:00:00+00:00,67963.0,67963.0,63709.0,-5519.0
2024-01-28 06:00:00+00:00,65883.0,65883.0,60641.0,-6739.0
2024-01-28 07:00:00+00:00,64442.0,64442.0,58816.0,-6864.0
2024-01-28 08:00:00+00:00,63482.0,63482.0,58091.0,-6546.0
2024-01-28 09:00:00+00:00,63385.0,63385.0,58504.0,-5996.0
2024-01-28 10:00:00+00:00,63523.0,63523.0,59016.0,-5737.0
2024-01-28 11:00:00+00:00,63943.0,63943.0,59406.0,-5840.0
2024-01-28 12:00:00+00:00,64850.0,64850.0,60217.0,-5919.0
2024-01-28 13:00:00+00:00,66816.0,66816.0,62247.0,-5869.0
2024-01-28 14:00:00+00:00,69069.0,69069.0,64443.0,-5981.0
2024-01-28 15:00:00+00:00,71370.0,71370.0,67249.0,-5473.0
2024-01-28 16:00:00+00:00,72538.0,72538.0,69160.0,-4834.0
2024-01-28 17:00:00+00:00,72692.0,72692.0,69664.0,-4459.0
2024-01-28 18:00:00+00:00,72551.0,72551.0,69376.0,-4598.0
2024-01-28 19:00:00+00:00,72315.0,72315.0,69389.0,-4311.0
2024-01-28 20:00:00+00:00,71640.0,71640.0,68855.0,-4139.0
2024-01-28 21:00:00+00:00,71012.0,71012.0,68152.0,-4104.0
2024-01-28 22:00:00+00:00,70885.0,70885.0,68526.0,-3528.0
2024-01-28 23:00:00+00:00,72010.0,72010.0,69928.0,-3453.0
2024-01-29 00:00:00+00:00,74705.0,74705.0,72146.0,-4028.0
2024-01-29 01:00:00+00:00,76007.0,76007.0,73957.0,-3629.0
2024-01-29 02:00:00+00:00,75796.0,75796.0,74387.0,-3069.0
2024-01-29 03:00:00+00:00,74567.0,74567.0,73716.0,-2568.0
2024-01-29 04:00:00+00:00,73241.0,73241.0,72410.0,-2605.0
2024-01-29 05:00:00+00:00,70687.0,70687.0,69704.0,-2685.0
2024-01-29 06:00:00+00:00,69551.0,69551.0,68418.0,-2900.0
2024-01-29 07:00:00+00:00,69587.0,69587.0,68770.0,-2692.0
2024-01-29 08:00:00+00:00,68897.0,68897.0,68068.0,-2583.0
2024-01-29 09:00:00+00:00,68600.0,68600.0,67348.0,-2979.0
2024-01-29 10:00:00+00:00,68759.0,68759.0,68235.0,-2238.0
2024-01-29 11:00:00+00:00,70694.0,70694.0,70909.0,-1664.0
2024-01-29 12:00:00+00:00,74903.0,74903.0,74957.0,-2198.0
2024-01-29 13:00:00+00:00,80753.0,80753.0,80417.0,-2667.0
2024-01-29 14:00:00+00:00,83624.0,83624.0,83212.0,-2822.0
2024-01-29 15:00:00+00:00,83050.0,83050.0,83074.0,-2324.0
2024-01-29 16:00:00+00:00,80862.0,80862.0,79981.0,-3081.0
2024-01-29 17:00:00+00:00,78891.0,78891.0,78473.0,-2421.0
2024-01-29 18:00:00+00:00,76884.0,76884.0,77128.0,-1673.0
2024-01-29 19:00:00+00:00,75121.0,75121.0,75903.0,-1125.0
2024-01-29 20:00:00+00:00,73533.0,73533.0,74549.0,-1152.0
2024-01-29 21:00:00+00:00,72445.0,72445.0,73051.0,-1670.0
2024-01-29 22:00:00+00:00,72375.0,72375.0,73543.0,-1038.0
2024-01-29 23:00:00+00:00,73575.0,73575.0,75091.0,-826.0
2024-01-30 00:00:00+00:00,76424.0,76424.0,77759.0,-1512.0
2024-01-30 01:00:00+00:00,78168.0,78168.0,79838.0,-1287.0
2024-01-30 02:00:00+00:00,77778.0,77778.0,79481.0,-1140.0
2024-01-30 03:00:00+00:00,76635.0,76635.0,78701.0,-622.0
2024-01-30 04:00:00+00:00,74411.0,74411.0,76522.0,-582.0
2024-01-30 05:00:00+00:00,72070.0,72070.0,73968.0,-634.0
2024-01-30 06:00:00+00:00,70390.0,70390.0,71929.0,-969.0
2024-01-30 07:00:00+00:00,69073.0,69073.0,71348.0,-104.0
2024-01-30 08:00:00+00:00,68111.0,68111.0,69942.0,-480.0
2024-01-30 09:00:00+00:00,67443.0,67443.0,69365.0,-265.0
2024-01-30 10:00:00+00:00,67628.0,67628.0,69857.0,62.0
2024-01-30 11:00:00+00:00,69297.0,69297.0,71423.0,-145.0
2024-01-30 12:00:00+00:00,73318.0,73318.0,75817.0,63.0
2024-01-30 13:00:00+00:00,78535.0,78535.0,80866.0,-501.0
2024-01-30 14:00:00+00:00,81000.0,81000.0,82902.0,-920.0
2024-01-30 15:00:00+00:00,80578.0,80578.0,80961.0,-2388.0
2024-01-30 16:00:00+00:00,79267.0,79267.0,78666.0,-2914.0
2024-01-30 17:00:00+00:00,78146.0,78146.0,77492.0,-2904.0
2024-01-30 18:00:00+00:00,76891.0,76891.0,75667.0,-3349.0
2024-01-30 19:00:00+00:00,75584.0,75584.0,74106.0,-3460.0
2024-01-30 20:00:00+00:00,74954.0,74954.0,73591.0,-3439.0
2024-01-30 21:00:00+00:00,74022.0,74022.0,72394.0,-3562.0
2024-01-30 22:00:00+00:00,73778.0,73778.0,72574.0,-3045.0
2024-01-30 23:00:00+00:00,74593.0,74593.0,73784.0,-2770.0
2024-01-31 00:00:00+00:00,76507.0,76507.0,75588.0,-2927.0
2024-01-31 01:00:00+00:00,77432.0,77432.0,75942.0,-3453.0
2024-01-31 02:00:00+00:00,76890.0,76890.0,75098.0,-3539.0
2024-01-31 03:00:00+00:00,75296.0,75296.0,73555.0,-3472.0
2024-01-31 04:00:00+00:00,72890.0,72890.0,71329.0,-3089.0
2024-01-31 05:00:00+00:00,70221.0,70221.0,69099.0,-2564.0
2024-01-31 06:00:00+00:00,68286.0,68286.0,67092.0,-2802.0
2024-01-31 07:00:00+00:00,66711.0,66711.0,65157.0,-3109.0
2024-01-31 08:00:00+00:00,66492.0,66492.0,65263.0,-2745.0
2024-01-31 09:00:00+00:00,66391.0,66391.0,65253.0,-2757.0
2024-01-31 10:00:00+00:00,66173.0,66173.0,65095.0,-2702.0
2024-01-31 11:00:00+00:00,67365.0,67365.0,66759.0,-2234.0
2024-01-31 12:00:00+00:00,71369.0,71369.0,71262.0,-1928.0
2024-01-31 13:00:00+00:00,76668.0,76668.0,76910.0,-1879.0
2024-01-31 14:00:00+00:00,79111.0,79111.0,78985.0,-2396.0
2024-01-31 15:00:00+00:00,78035.0,78035.0,77792.0,-2600.0
2024-01-31 16:00:00+00:00,76221.0,76221.0,75253.0,-3043.0
2024-01-31 17:00:00+00:00,74400.0,74400.0,73779.0,-2551.0
2024-01-31 18:00:00+00:00,72862.0,72862.0,71980.0,-2676.0
2024-01-31 19:00:00+00:00,71663.0,71663.0,70388.0,-2946.0
2024-01-31 20:00:00+00:00,70788.0,70788.0,69563.0,-2740.0
2024-01-31 21:00:00+00:00,70064.0,70064.0,68785.0,-2730.0
2024-01-31 22:00:00+00:00,69977.0,69977.0,68685.0,-2715.0
2024-01-31 23:00:00+00:00,71338.0,71338.0,70129.0,-2730.0
2024-02-01 00:00:00+00:00,74224.0,74224.0,72984.0,-2909.0
2024-02-01 01:00:00+00:00,75771.0,75771.0,75183.0,-2586.0
2024-02-01 02:00:00+00:00,75426.0,75426.0,75276.0,-2159.0
