event_id,parent_system_id,primary_hazard,secondary_hazards,source_event_ids,compound,event_disposition,record_id,county_fips,boundary_vintage,scenario_id,window_start_utc,window_end_utc,record_disposition,mode,weather_coverage,weather_evidence_kind,weather_observation_kind,weather_expected_samples,weather_observed_samples,weather_missing_timestamps,weather_event_report,outage_coverage,outage_evidence_kind,outage_observation_kind,outage_expected_samples,outage_observed_samples,outage_missing_timestamps,outage_event_report,matched_coverage_decision,label_rule_version,label_status,observed_outage_customers,customer_denominator_status,customer_denominator,outage_rate,positive,provenance_receipt_ids,source_evidence_status,source_row_keys,source_slices,uncertainties,exclusions
mn-2019-04-10-ice,upper_midwest_2019-04-10_cyclone,ice_storm,"[""blizzard"",""heavy_snow"",""strong_wind""]","[""ncei:2019:139802:840941""]",true,candidate_only,mn-2019-04-10-ice-27063-20190410t1800z,27063,Census TIGER/Line 2024,mn-2019-04-10-ice-replay,2019-04-10T18:00:00Z,2019-04-11T00:00:00Z,candidate_only,replay,covered,authoritative_event_report,observed,,,[],"{""limitations"":""Zone report intersects final three hours of the canonical bin; not a county time series."",""scope_identifier"":""NCEI MN zone 090 JACKSON"",""source_event_ids"":[""ncei:2019:139802:840941""],""source_window"":{""end_utc"":""2019-04-11T21:00:00Z"",""start_utc"":""2019-04-10T21:00:00Z""},""spatial_scope"":""zone""}",UncoveredLabel,time_series_or_grid,observed,24,0,"[""2019-04-10T18:00:00Z"",""2019-04-10T18:15:00Z"",""2019-04-10T18:30:00Z"",""2019-04-10T18:45:00Z"",""2019-04-10T19:00:00Z"",""2019-04-10T19:15:00Z"",""2019-04-10T19:30:00Z"",""2019-04-10T19:45:00Z"",""2019-04-10T20:00:00Z"",""2019-04-10T20:15:00Z"",""2019-04-10T20:30:00Z"",""2019-04-10T20:45:00Z"",""2019-04-10T21:00:00Z"",""2019-04-10T21:15:00Z"",""2019-04-10T21:30:00Z"",""2019-04-10T21:45:00Z"",""2019-04-10T22:00:00Z"",""2019-04-10T22:15:00Z"",""2019-04-10T22:30:00Z"",""2019-04-10T22:45:00Z"",""2019-04-10T23:00:00Z"",""2019-04-10T23:15:00Z"",""2019-04-10T23:30:00Z"",""2019-04-10T23:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""ncei_stormevents_2019_c20260323"",""nws_fsd_20190410_ice"",""eaglei-2019-42547885-mn-2019-04-10-ice-27063-20190410180000-20190410t180000-20190411t000000""]",unavailable,[],[],"[""NCEI CZ_TYPE=Z record is zone rather than county evidence."",""The qualified exhaustive EAGLE-I annual scan found no county observations in this canonical window; that is UncoveredLabel, never zero."",""No native customer denominator is available.""]",[]
mn-2020-02-12-arctic,upper_midwest_2020-02-12_arctic,extreme_cold,[],"[""868457""]",false,candidate_only,mn-2020-02-12-arctic-27149-20200213t000000z,27149,Census TIGER/Line 2024,mn-2020-02-12-arctic-replay,2020-02-13T00:00:00Z,2020-02-13T06:00:00Z,candidate_only,replay,covered,authoritative_event_report,observed,,,[],"{""limitations"":""NCEI weather-zone report; not a county time series."",""scope_identifier"":""CZ_FIPS:047"",""source_event_ids"":[""868457""],""source_window"":{""end_utc"":""2020-02-13T16:00:00Z"",""start_utc"":""2020-02-12T18:00:00Z""},""spatial_scope"":""zone""}",UncoveredLabel,time_series_or_grid,observed,24,0,"[""2020-02-13T00:00:00Z"",""2020-02-13T00:15:00Z"",""2020-02-13T00:30:00Z"",""2020-02-13T00:45:00Z"",""2020-02-13T01:00:00Z"",""2020-02-13T01:15:00Z"",""2020-02-13T01:30:00Z"",""2020-02-13T01:45:00Z"",""2020-02-13T02:00:00Z"",""2020-02-13T02:15:00Z"",""2020-02-13T02:30:00Z"",""2020-02-13T02:45:00Z"",""2020-02-13T03:00:00Z"",""2020-02-13T03:15:00Z"",""2020-02-13T03:30:00Z"",""2020-02-13T03:45:00Z"",""2020-02-13T04:00:00Z"",""2020-02-13T04:15:00Z"",""2020-02-13T04:30:00Z"",""2020-02-13T04:45:00Z"",""2020-02-13T05:00:00Z"",""2020-02-13T05:15:00Z"",""2020-02-13T05:30:00Z"",""2020-02-13T05:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""ncei_stormevents_2020"",""eaglei-2020-42547894-20200213t000000-20200213t060000""]",unavailable,[],[],"[""The EAGLE-I annual traversal does not provide a complete 24-sample outage window; no zero imputation, outage rate, or five-percent label is asserted.""]",[]
mn-2020-11-10-ice,upper_midwest_2020-11-09_ice,ice_storm,[],"[""ncei:2020:152799:920540""]",false,candidate_only,mn-2020-11-10-ice-27047-20201110t1200z,27047,Census TIGER/Line 2024,mn-2020-11-10-ice-replay,2020-11-10T12:00:00Z,2020-11-10T18:00:00Z,candidate_only,replay,covered,authoritative_event_report,observed,,,[],"{""limitations"":""Zone report intersects the canonical bin; not a county time series."",""scope_identifier"":""NCEI MN zone 093 FREEBORN"",""source_event_ids"":[""ncei:2020:152799:920540""],""source_window"":{""end_utc"":""2020-11-10T17:30:00Z"",""start_utc"":""2020-11-10T14:30:00Z""},""spatial_scope"":""zone""}",UncoveredLabel,time_series_or_grid,observed,24,0,"[""2020-11-10T12:00:00Z"",""2020-11-10T12:15:00Z"",""2020-11-10T12:30:00Z"",""2020-11-10T12:45:00Z"",""2020-11-10T13:00:00Z"",""2020-11-10T13:15:00Z"",""2020-11-10T13:30:00Z"",""2020-11-10T13:45:00Z"",""2020-11-10T14:00:00Z"",""2020-11-10T14:15:00Z"",""2020-11-10T14:30:00Z"",""2020-11-10T14:45:00Z"",""2020-11-10T15:00:00Z"",""2020-11-10T15:15:00Z"",""2020-11-10T15:30:00Z"",""2020-11-10T15:45:00Z"",""2020-11-10T16:00:00Z"",""2020-11-10T16:15:00Z"",""2020-11-10T16:30:00Z"",""2020-11-10T16:45:00Z"",""2020-11-10T17:00:00Z"",""2020-11-10T17:15:00Z"",""2020-11-10T17:30:00Z"",""2020-11-10T17:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""ncei_stormevents_2020_c20260323"",""eaglei-2020-42547894-20201110t120000-20201110t180000""]",unavailable,[],[],"[""NCEI CZ_TYPE=Z record is zone evidence."",""The initial EAGLE-I range acquisition is unqualified because its time-based search is unsafe for non-globally-time-ordered annual files; exhaustive annual scan is pending."",""No native customer denominator is available.""]",[]
mn-2021-06-heat,heat_upper_midwest_202106,extreme_heat,[],"[""mn-2021-06-heat""]",false,candidate_only,mn-2021-06-heat-27053-20210605t0000,27053,2020 Census county FIPS,mn-2021-06-heat-replay,2021-06-05T00:00:00Z,2021-06-05T06:00:00Z,candidate_only,replay,uncovered,not_assessed,not_applicable,,,[],null,covered,time_series_or_grid,observed,24,24,[],null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""nws-mpx-jun2021"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000""]",available,"[""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T00:00:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T00:15:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T00:30:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T00:45:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T01:00:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T01:15:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T01:30:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T01:45:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T02:00:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T02:15:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T02:30:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T02:45:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T03:00:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T03:15:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T03:30:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T03:45:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T04:00:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T04:15:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T04:30:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T04:45:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T05:00:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T05:15:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T05:30:00Z"",""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000:27053:2021-06-05T05:45:00Z""]","[{""county_fips"":""27053"",""end_utc"":""2021-06-05T06:00:00Z"",""receipt_id"":""eaglei-2021-42547891-mn-2021-06-heat-27053-20210605000000"",""start_utc"":""2021-06-05T00:00:00Z""}]","[""Station evidence is not a county-wide heat-field receipt"",""Customer denominator unavailable""]","[""No county-grid HRRR extraction receipt yet"",""No documented controlled shedding record""]"
mn-2021-12-10-heavy-snow,upper_midwest_2021-12-10_winter_cyclone,heavy_snow,[],"[""NCEI:StormEvents:989953""]",false,shortfall,mn-2021-12-10-heavy-snow-27053-20211211t0000z,27053,Census TIGER/Line 2024,mn-2021-12-10-heavy-snow-replay,2021-12-11T00:00:00Z,2021-12-11T06:00:00Z,shortfall,replay,covered,authoritative_event_report,observed,,,[],"{""limitations"":""Zone report is not a county time series."",""scope_identifier"":""MNZ060 (Hennepin)"",""source_event_ids"":[""NCEI:StormEvents:989953""],""source_window"":{""end_utc"":""2021-12-11T10:00:00Z"",""start_utc"":""2021-12-10T17:30:00Z""},""spatial_scope"":""zone""}",UncoveredLabel,time_series_or_grid,observed,24,11,"[""2021-12-11T00:30:00Z"",""2021-12-11T00:45:00Z"",""2021-12-11T01:00:00Z"",""2021-12-11T01:15:00Z"",""2021-12-11T01:30:00Z"",""2021-12-11T01:45:00Z"",""2021-12-11T02:00:00Z"",""2021-12-11T02:15:00Z"",""2021-12-11T02:30:00Z"",""2021-12-11T02:45:00Z"",""2021-12-11T05:15:00Z"",""2021-12-11T05:30:00Z"",""2021-12-11T05:45:00Z""]",null,not_matched,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""ncei-stormevents-2021-c20260323"",""eaglei-2021-42547891-mn-2021-12-10-heavy-snow-27053-20211211000000-20211211t000000-20211211t060000""]",available,"[""eaglei-2021-42547891-mn-2021-12-10-heavy-snow-27053-20211211000000-20211211t000000-20211211t060000:27053:2021-12-11T00:00:00Z"",""eaglei-2021-42547891-mn-2021-12-10-heavy-snow-27053-20211211000000-20211211t000000-20211211t060000:27053:2021-12-11T00:15:00Z"",""eaglei-2021-42547891-mn-2021-12-10-heavy-snow-27053-20211211000000-20211211t000000-20211211t060000:27053:2021-12-11T03:00:00Z"",""eaglei-2021-42547891-mn-2021-12-10-heavy-snow-27053-20211211000000-20211211t000000-20211211t060000:27053:2021-12-11T03:15:00Z"",""eaglei-2021-42547891-mn-2021-12-10-heavy-snow-27053-20211211000000-20211211t000000-20211211t060000:27053:2021-12-11T03:30:00Z"",""eaglei-2021-42547891-mn-2021-12-10-heavy-snow-27053-20211211000000-20211211t000000-20211211t060000:27053:2021-12-11T03:45:00Z"",""eaglei-2021-42547891-mn-2021-12-10-heavy-snow-27053-20211211000000-20211211t000000-20211211t060000:27053:2021-12-11T04:00:00Z"",""eaglei-2021-42547891-mn-2021-12-10-heavy-snow-27053-20211211000000-20211211t000000-20211211t060000:27053:2021-12-11T04:15:00Z"",""eaglei-2021-42547891-mn-2021-12-10-heavy-snow-27053-20211211000000-20211211t000000-20211211t060000:27053:2021-12-11T04:30:00Z"",""eaglei-2021-42547891-mn-2021-12-10-heavy-snow-27053-20211211000000-20211211t000000-20211211t060000:27053:2021-12-11T04:45:00Z"",""eaglei-2021-42547891-mn-2021-12-10-heavy-snow-27053-20211211000000-20211211t000000-20211211t060000:27053:2021-12-11T05:00:00Z""]","[{""county_fips"":""27053"",""end_utc"":""2021-12-11T06:00:00Z"",""receipt_id"":""eaglei-2021-42547891-mn-2021-12-10-heavy-snow-27053-20211211000000-20211211t000000-20211211t060000"",""start_utc"":""2021-12-11T00:00:00Z""}]","[""The authoritative weather report uses NWS zone MNZ060 (Hennepin), while outage rows use county FIPS 27053."",""EAGLE-I customer denominators are unavailable; no population or customer-base proxy is substituted.""]","[""The selected EAGLE-I slice has 11 valid observations of 24 expected 15-minute intervals; one selected row has a blank customers_out value. Missing or invalid observations are not treated as zero outages.""]"
mn-2022-01-25-cold,upper_midwest_2022-01-25_arctic,extreme_cold,[],"[""1002375""]",false,candidate_only,mn-2022-01-25-cold-27151-20220125t060000z,27151,Census TIGER/Line 2024,mn-2022-01-25-cold-replay,2022-01-25T06:00:00Z,2022-01-25T12:00:00Z,candidate_only,replay,covered,authoritative_event_report,observed,,,[],"{""limitations"":""NCEI weather-zone report; not a county time series."",""scope_identifier"":""CZ_FIPS:055"",""source_event_ids"":[""1002375""],""source_window"":{""end_utc"":""2022-01-25T15:00:00Z"",""start_utc"":""2022-01-25T06:15:00Z""},""spatial_scope"":""zone""}",UncoveredLabel,time_series_or_grid,observed,24,0,"[""2022-01-25T06:00:00Z"",""2022-01-25T06:15:00Z"",""2022-01-25T06:30:00Z"",""2022-01-25T06:45:00Z"",""2022-01-25T07:00:00Z"",""2022-01-25T07:15:00Z"",""2022-01-25T07:30:00Z"",""2022-01-25T07:45:00Z"",""2022-01-25T08:00:00Z"",""2022-01-25T08:15:00Z"",""2022-01-25T08:30:00Z"",""2022-01-25T08:45:00Z"",""2022-01-25T09:00:00Z"",""2022-01-25T09:15:00Z"",""2022-01-25T09:30:00Z"",""2022-01-25T09:45:00Z"",""2022-01-25T10:00:00Z"",""2022-01-25T10:15:00Z"",""2022-01-25T10:30:00Z"",""2022-01-25T10:45:00Z"",""2022-01-25T11:00:00Z"",""2022-01-25T11:15:00Z"",""2022-01-25T11:30:00Z"",""2022-01-25T11:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""ncei_stormevents_2022"",""eaglei-2022-42547897-20220125t060000-20220125t120000""]",unavailable,[],[],"[""The EAGLE-I annual traversal does not provide a complete 24-sample outage window; no zero imputation, outage rate, or five-percent label is asserted.""]",[]
mn-2022-04-05-gradient-wind,sys-2022-04-05-northern-plains-low,non-tropical high wind,[],"[""1025512""]",false,candidate_only,mn-2022-04-05-gradient-wind-27119-1500,27119,TIGER/Line 2024 pending county crosswalk verification,mn-2022-04-05-gradient-wind-replay,2022-04-06T15:00:00Z,2022-04-06T21:00:00Z,shortfall,replay,uncovered,authoritative_event_report,observed,,,[],"{""limitations"":""Zone report establishes occurrence for the named zone only; it is not a countywide measurement or a time series."",""scope_identifier"":""MN East Polk zone"",""source_event_ids"":[""1025512""],""source_window"":{""end_utc"":""2022-04-08T00:00:00Z"",""start_utc"":""2022-04-06T15:00:00Z""},""spatial_scope"":""zone""}",UncoveredLabel,time_series_or_grid,observed,24,0,"[""2022-04-06T15:00:00Z"",""2022-04-06T15:15:00Z"",""2022-04-06T15:30:00Z"",""2022-04-06T15:45:00Z"",""2022-04-06T16:00:00Z"",""2022-04-06T16:15:00Z"",""2022-04-06T16:30:00Z"",""2022-04-06T16:45:00Z"",""2022-04-06T17:00:00Z"",""2022-04-06T17:15:00Z"",""2022-04-06T17:30:00Z"",""2022-04-06T17:45:00Z"",""2022-04-06T18:00:00Z"",""2022-04-06T18:15:00Z"",""2022-04-06T18:30:00Z"",""2022-04-06T18:45:00Z"",""2022-04-06T19:00:00Z"",""2022-04-06T19:15:00Z"",""2022-04-06T19:30:00Z"",""2022-04-06T19:45:00Z"",""2022-04-06T20:00:00Z"",""2022-04-06T20:15:00Z"",""2022-04-06T20:30:00Z"",""2022-04-06T20:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,[],unavailable,[],[],"[""NCEI weather evidence is zone-scoped (East Polk), rather than a sampled county time series."",""EAGLE-I overlap is pending full annual streaming scan.""]",[]
mn-2022-04-23-high-wind,sys-2022-04-23-central-plains-low,non-tropical high wind,[],"[""1023702""]",false,candidate_only,mn-2022-04-23-high-wind-27105-1200,27105,TIGER/Line 2024 pending county crosswalk verification,mn-2022-04-23-high-wind-replay,2022-04-23T12:00:00Z,2022-04-23T18:00:00Z,shortfall,replay,uncovered,authoritative_event_report,observed,,,[],"{""limitations"":""Zone report establishes occurrence for the named zone only; it is not a countywide measurement or a time series."",""scope_identifier"":""MN Nobles zone"",""source_event_ids"":[""1023702""],""source_window"":{""end_utc"":""2022-04-23T21:15:00Z"",""start_utc"":""2022-04-23T15:30:00Z""},""spatial_scope"":""zone""}",UncoveredLabel,time_series_or_grid,observed,24,0,"[""2022-04-23T12:00:00Z"",""2022-04-23T12:15:00Z"",""2022-04-23T12:30:00Z"",""2022-04-23T12:45:00Z"",""2022-04-23T13:00:00Z"",""2022-04-23T13:15:00Z"",""2022-04-23T13:30:00Z"",""2022-04-23T13:45:00Z"",""2022-04-23T14:00:00Z"",""2022-04-23T14:15:00Z"",""2022-04-23T14:30:00Z"",""2022-04-23T14:45:00Z"",""2022-04-23T15:00:00Z"",""2022-04-23T15:15:00Z"",""2022-04-23T15:30:00Z"",""2022-04-23T15:45:00Z"",""2022-04-23T16:00:00Z"",""2022-04-23T16:15:00Z"",""2022-04-23T16:30:00Z"",""2022-04-23T16:45:00Z"",""2022-04-23T17:00:00Z"",""2022-04-23T17:15:00Z"",""2022-04-23T17:30:00Z"",""2022-04-23T17:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,[],unavailable,[],[],"[""Minnesota county coverage is unverified.""]","[""Do not attribute preceding convective hail to this wind-phase candidate.""]"
mn-2022-06-12-marshall-tornado-hail,sys-2022-06-12-nw-mn-supercell,tornado,"[""hail"",""convective wind""]","[""1041821"",""1041826"",""1041828""]",true,candidate_only,mn-2022-06-12-marshall-tornado-hail-27089-1800,27089,TIGER/Line 2024 pending county crosswalk verification,mn-2022-06-12-marshall-tornado-hail-replay,2022-06-12T18:00:00Z,2022-06-13T00:00:00Z,shortfall,replay,uncovered,authoritative_event_report,observed,,,[],"{""limitations"":""County thunderstorm-wind report establishes occurrence and interval only; it is not a time series."",""scope_identifier"":""MN Marshall County"",""source_event_ids"":[""1041821""],""source_window"":{""end_utc"":""2022-06-12T18:06:00Z"",""start_utc"":""2022-06-12T18:05:00Z""},""spatial_scope"":""county""}",UncoveredLabel,time_series_or_grid,observed,24,0,"[""2022-06-12T18:00:00Z"",""2022-06-12T18:15:00Z"",""2022-06-12T18:30:00Z"",""2022-06-12T18:45:00Z"",""2022-06-12T19:00:00Z"",""2022-06-12T19:15:00Z"",""2022-06-12T19:30:00Z"",""2022-06-12T19:45:00Z"",""2022-06-12T20:00:00Z"",""2022-06-12T20:15:00Z"",""2022-06-12T20:30:00Z"",""2022-06-12T20:45:00Z"",""2022-06-12T21:00:00Z"",""2022-06-12T21:15:00Z"",""2022-06-12T21:30:00Z"",""2022-06-12T21:45:00Z"",""2022-06-12T22:00:00Z"",""2022-06-12T22:15:00Z"",""2022-06-12T22:30:00Z"",""2022-06-12T22:45:00Z"",""2022-06-12T23:00:00Z"",""2022-06-12T23:15:00Z"",""2022-06-12T23:30:00Z"",""2022-06-12T23:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,[],unavailable,[],[],"[""EAGLE-I extraction returned zero observations in priority window."",""Path/survey cannot establish a countywide outage label.""]",[]
mn-2022-06-24-northern-plains,sys-2022-06-24-northern-plains-severe,tornado,"[""hail"",""convective wind"",""flood""]","[""1042825"",""1042829""]",true,candidate_only,mn-2022-06-24-northern-plains-27087-0000,27087,TIGER/Line 2024 pending county crosswalk verification,mn-2022-06-24-northern-plains-replay,2022-06-25T00:00:00Z,2022-06-25T06:00:00Z,shortfall,replay,uncovered,authoritative_event_report,observed,,,[],"{""limitations"":""County tornado report establishes a path occurrence only; it is not countywide damage or a time series."",""scope_identifier"":""MN Mahnomen County"",""source_event_ids"":[""1042829""],""source_window"":{""end_utc"":""2022-06-25T01:23:00Z"",""start_utc"":""2022-06-25T01:16:00Z""},""spatial_scope"":""county""}",UncoveredLabel,time_series_or_grid,observed,24,0,"[""2022-06-25T00:00:00Z"",""2022-06-25T00:15:00Z"",""2022-06-25T00:30:00Z"",""2022-06-25T00:45:00Z"",""2022-06-25T01:00:00Z"",""2022-06-25T01:15:00Z"",""2022-06-25T01:30:00Z"",""2022-06-25T01:45:00Z"",""2022-06-25T02:00:00Z"",""2022-06-25T02:15:00Z"",""2022-06-25T02:30:00Z"",""2022-06-25T02:45:00Z"",""2022-06-25T03:00:00Z"",""2022-06-25T03:15:00Z"",""2022-06-25T03:30:00Z"",""2022-06-25T03:45:00Z"",""2022-06-25T04:00:00Z"",""2022-06-25T04:15:00Z"",""2022-06-25T04:30:00Z"",""2022-06-25T04:45:00Z"",""2022-06-25T05:00:00Z"",""2022-06-25T05:15:00Z"",""2022-06-25T05:30:00Z"",""2022-06-25T05:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,[],unavailable,[],[],"[""Mixed hazards require parent-system grouping."",""No matched county coverage yet.""]",[]
mn-2022-11-10-ice,upper_midwest_2022-11-10_colorado_low,ice_storm,"[""strong_wind"",""heavy_rain""]","[""ncei:2022:175528:1065063"",""ncei:2022:175528:1065064""]",true,candidate_only,mn-2022-11-10-ice-27031-20221110t1800z,27031,Census TIGER/Line 2024,mn-2022-11-10-ice-replay,2022-11-10T18:00:00Z,2022-11-11T00:00:00Z,candidate_only,replay,covered,authoritative_event_report,observed,,,[],"{""limitations"":""Zone report intersects the canonical bin but does not establish county-wide conditions."",""scope_identifier"":""NCEI MN zone 012 NORTHERN COOK / NORTHERN LAKE"",""source_event_ids"":[""ncei:2022:175528:1065063""],""source_window"":{""end_utc"":""2022-11-11T03:00:00Z"",""start_utc"":""2022-11-10T16:00:00Z""},""spatial_scope"":""zone""}",UncoveredLabel,time_series_or_grid,observed,24,0,"[""2022-11-10T18:00:00Z"",""2022-11-10T18:15:00Z"",""2022-11-10T18:30:00Z"",""2022-11-10T18:45:00Z"",""2022-11-10T19:00:00Z"",""2022-11-10T19:15:00Z"",""2022-11-10T19:30:00Z"",""2022-11-10T19:45:00Z"",""2022-11-10T20:00:00Z"",""2022-11-10T20:15:00Z"",""2022-11-10T20:30:00Z"",""2022-11-10T20:45:00Z"",""2022-11-10T21:00:00Z"",""2022-11-10T21:15:00Z"",""2022-11-10T21:30:00Z"",""2022-11-10T21:45:00Z"",""2022-11-10T22:00:00Z"",""2022-11-10T22:15:00Z"",""2022-11-10T22:30:00Z"",""2022-11-10T22:45:00Z"",""2022-11-10T23:00:00Z"",""2022-11-10T23:15:00Z"",""2022-11-10T23:30:00Z"",""2022-11-10T23:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""ncei_stormevents_2022_c20260625_nov"",""eaglei-2022-42547897-20221110t180000-20221111t000000""]",unavailable,[],[],"[""NCEI zone 012 spans Northern Cook/Northern Lake, so it is retained as zone-scope weather evidence for the Cook County candidate."",""No EAGLE-I county extract has been retained; outage coverage and denominator are unavailable.""]",[]
mn-2022-12-12-ice,upper_midwest_2022-12-12_winter_storm,ice_storm,[],"[""ncei:2022:176409:1071180""]",false,candidate_only,mn-2022-12-12-ice-27105-20221212t1800z,27105,Census TIGER/Line 2024,mn-2022-12-12-ice-replay,2022-12-12T18:00:00Z,2022-12-13T00:00:00Z,candidate_only,replay,covered,authoritative_event_report,observed,,,[],"{""limitations"":""Zone report intersects only the final hour of the canonical bin; not a county time series."",""scope_identifier"":""NCEI MN zone 089 NOBLES"",""source_event_ids"":[""ncei:2022:176409:1071180""],""source_window"":{""end_utc"":""2022-12-13T12:00:00Z"",""start_utc"":""2022-12-12T23:00:00Z""},""spatial_scope"":""zone""}",UncoveredLabel,time_series_or_grid,observed,24,0,"[""2022-12-12T18:00:00Z"",""2022-12-12T18:15:00Z"",""2022-12-12T18:30:00Z"",""2022-12-12T18:45:00Z"",""2022-12-12T19:00:00Z"",""2022-12-12T19:15:00Z"",""2022-12-12T19:30:00Z"",""2022-12-12T19:45:00Z"",""2022-12-12T20:00:00Z"",""2022-12-12T20:15:00Z"",""2022-12-12T20:30:00Z"",""2022-12-12T20:45:00Z"",""2022-12-12T21:00:00Z"",""2022-12-12T21:15:00Z"",""2022-12-12T21:30:00Z"",""2022-12-12T21:45:00Z"",""2022-12-12T22:00:00Z"",""2022-12-12T22:15:00Z"",""2022-12-12T22:30:00Z"",""2022-12-12T22:45:00Z"",""2022-12-12T23:00:00Z"",""2022-12-12T23:15:00Z"",""2022-12-12T23:30:00Z"",""2022-12-12T23:45:00Z""]",null,unavailable,county_outage_5pct_v1,UncoveredLabel,,unavailable,,,,"[""ncei_stormevents_2022_c20260625_dec"",""eaglei-2022-42547897-20221212t180000-20221213t000000""]",unavailable,[],[],"[""NCEI CZ_TYPE=Z record is zone evidence."",""The 18:00Z canonical window has only a one-hour intersection with the NCEI report; it is retained as a candidate, not an accepted event."",""No EAGLE-I county extract has been retained; outage coverage and denominator are unavailable.""]",[]
